TIPO ACTIVO;CÓDIGO CARTERA;VINCULADO AL FONDO;TIPO DE TITULO;EMISOR;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;DURACIÓN;VAN
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;24378480
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;20317440
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;46756160
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;17582400
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;32560000
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;78144000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;143680000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;19863760
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;179600
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;42385600
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;67565520
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;47989120
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;59268000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;107760000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;17349360
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;48492000
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;72332040
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;12535600
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;121416240
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;74448440
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;4281640
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;81400000
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;7212040
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;4422400
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;42241920
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;248760000
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;20412140
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;13184280
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;2764000
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;2404680
59738;1;2;34;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;51;1;0;64227000
59738;1;2;34;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;51;1;0;8130000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;34267680
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;6214160
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;102767120
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;51688880
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;35920000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;10776000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;18319200
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;34231760
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;10940160
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;65120000
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;128253840
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;6153840
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;9588920
59738;1;2;34;Empresa De Telecomunicaciones De Bogota S.A. E.S.P;8999991158;2;1;1;1;2;51;1;0;15480000
59738;1;2;34;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;51;1;0;35772000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;35776320
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;35920000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;72428200
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;35825980
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;133802000
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;19251260
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;22374580
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;60310480
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;108736200
59738;1;2;34;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;51;1;0;30568800
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;23024720
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;4274480
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;107760000
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;9273220
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;69100000
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;5928780
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;16584000
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;126658400
59738;1;2;34;Empresa De Telecomunicaciones De Bogota S.A. E.S.P;8999991158;2;1;1;1;2;51;1;0;1228725
59738;1;2;34;Empresa De Telecomunicaciones De Bogota S.A. E.S.P;8999991158;2;1;1;1;2;51;1;0;1228725
59738;1;2;34;Empresa De Telecomunicaciones De Bogota S.A. E.S.P;8999991158;2;1;1;1;2;51;1;0;40382289
59738;1;2;34;Empresa De Telecomunicaciones De Bogota S.A. E.S.P;8999991158;2;1;1;1;2;51;1;0;4706307
59738;1;2;34;Empresa De Telecomunicaciones De Bogota S.A. E.S.P;8999991158;2;1;1;1;2;51;1;0;4179600
59738;1;2;34;Empresa De Telecomunicaciones De Bogota S.A. E.S.P;8999991158;2;1;1;1;2;51;1;0;13290354
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;266053130
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;92206640
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;44289360
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;31436680
59738;1;2;34;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;51;1;0;21734200
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;72847620
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;3130000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;14419910
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;39871200
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;70690560
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;3879360
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;1207634120
59738;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;51;1;0;12125700
59738;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;51;1;0;121500000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;9390000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;424330970
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;3130000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;7743620
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;4472770
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;6260000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;174197020
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;3130000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;15650000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;3252070
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;38045150
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;21910000
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;95015410
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;71461440
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;109699680
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;110560000
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;110560000
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;16874220
59738;1;2;34;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;51;1;0;90450000
59738;1;2;34;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;51;1;0;218080980
59738;1;2;34;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;51;1;0;113144910
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;307200000
59738;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;111;0;2072980000
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;12216880
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;56053920
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;45827120
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;66775280
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;161640000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;37392720
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;161640000
59738;1;2;50;Fondo Bursatil Ishares Colcap;9004402831;2;1;1;1;2;51;1;0;309800000
59738;1;2;50;Fondo Bursatil Ishares Colcap;9004402831;2;1;1;1;2;51;1;0;230661590
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;55410080
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;12560060
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;33140
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;16801980
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;3130000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;165700000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;19552600
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;132560000
59738;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;51;1;0;17739000
59738;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;51;1;0;1433700
59738;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;51;1;0;68501700
59738;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;51;1;0;69619500
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;3130000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;17127360
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;6260000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;277796890
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;3130000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;32830570
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;62600000
59738;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;51;1;0;12830400
59738;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;51;1;0;46874700
59738;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;51;1;0;45611100
59738;1;2;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;51;1;0;42670800
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;57600000
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;9100800
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;5491200
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;980579460
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;10635740
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;71861670
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;156500000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;141938620
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;980612600
59738;1;2;34;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;51;1;0;1181880
59738;1;2;34;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;51;1;0;66028500
59738;1;2;34;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;51;1;0;220899000
59738;1;2;34;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;51;1;0;14070000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;107760000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;10740080
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;107760000
59738;1;2;34;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;51;1;0;32113500
59738;1;2;34;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;51;1;0;22926600
59738;1;2;34;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;51;1;0;31707000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;59652000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;19751440
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;13256000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;8748960
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;6628000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;38144140
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;66280000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;21342160
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;185584000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;497100
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;48000000
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;186240000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;71840000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;43966080
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;44181600
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;43858320
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;24389680
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;56609920
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;1364158380
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;77069160
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;21662730
59738;1;2;50;Fondo Bursatil Ishares Colcap;9004402831;2;1;1;1;2;51;1;0;127095450
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;10761490
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;40353290
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;23342600
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;35988040
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;34195990
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;62492000
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;25162220
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;27570000
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;21578120
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;77196000
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;16496050
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;174838670
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;363587840
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;9741400
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;41722600
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;7048730
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;9741400
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;5596710
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;114167370
59738;1;2;34;Cementos Argos S.A.;8901002510;2;1;1;1;1;51;1;0;19289810
59738;1;2;34;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;51;1;0;1908083900
59738;1;2;50;Fondo Bursatil Ishares Colcap;9004402831;2;1;1;1;2;51;1;0;2096153270
59738;1;2;34;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;51;1;0;1572820980
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;57600000
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;59481600
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;23827200
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;192000000
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;22118400
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;27936000
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;102796800
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;64049190
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;1565000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;16917650
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;9390000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;3130000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;65730000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;15650000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;3130000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;108964690
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;3130000
59738;1;2;34;Ecopetrol S.A.;8999990681;2;1;1;1;2;51;1;0;20122770
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;53312000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;190823640
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;54978000
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;292749520
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;34819400
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;16293480
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;4659200
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;44800000
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;8960000
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;10214400
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;25751040
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;10214400
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;14264320
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;5600000
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;40140800
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;19622400
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;19340160
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;15321600
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;8960000
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;35983360
59738;1;2;34;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;51;1;0;15321600
59738;1;2;50;Fondo Bursatil Ishares Colcap;9004402831;2;1;1;1;2;51;1;0;218378020
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;19145280
59738;1;2;34;Almacenes Exito S.A.;8909006089;2;1;1;1;1;51;1;0;78632400
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;102156480
59738;1;2;34;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;51;1;0;7317000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;177804000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;23383920
59738;1;2;50;Fondo Bursatil Ishares Colcap;9004402831;2;1;1;1;2;51;1;0;46067260
59738;1;2;50;Fondo Bursatil Ishares Colcap;9004402831;2;1;1;1;2;51;1;0;41513200
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;96000000
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;60902400
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;96000000
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;12441600
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;52396800
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;8294400
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;8083200
59738;1;2;34;Grupo Argos S.A.;8909002663;2;1;1;1;1;51;1;0;11884800
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;14094360
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;171298120
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;114254280
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;11595360
59738;1;1;34;Bancolombia S.A.;8909039388;2;1;1;1;2;51;1;0;17426360
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;69181920
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;21199880
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;5100640
59738;1;2;34;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;2;51;1;0;32946880
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;33082320
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;8297520
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;35920000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;35920000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;11530320
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;35920000
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;125576320
59738;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;51;1;0;357978720
